"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.1630300534977,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.78714285712462,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.91648936168174,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.98021390372214,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.99678800854393,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.23404255316772,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.08092485546727,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.23499999997622,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.03283422457719,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.09677419352584,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.08791208788914,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.25806451610475,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.3243243242992,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.3568904593362,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.12817979745458,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.19888751542399,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.54320987651181,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.42798963343912,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.69268774700231,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.6693227091279,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.83674257039963,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.39929283997475,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.86649247859178,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.62740356405218,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.66681270950659,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.70824989596078,
"USA","CROPYIELD","RICE","TONNE_HA","A","1990",4.31367949507173,
"USA","CROPYIELD","RICE","TONNE_HA","A","1991",4.46859130417838,
"USA","CROPYIELD","RICE","TONNE_HA","A","1992",4.47342775605333,
"USA","CROPYIELD","RICE","TONNE_HA","A","1993",4.30120660595294,
"USA","CROPYIELD","RICE","TONNE_HA","A","1994",4.65101774587615,
"USA","CROPYIELD","RICE","TONNE_HA","A","1995",4.38354734163726,
"USA","CROPYIELD","RICE","TONNE_HA","A","1996",4.77413970255263,
"USA","CROPYIELD","RICE","TONNE_HA","A","1997",4.60071322412073,
"USA","CROPYIELD","RICE","TONNE_HA","A","1998",4.41671124824358,
"USA","CROPYIELD","RICE","TONNE_HA","A","1999",4.57581610236143,
"USA","CROPYIELD","RICE","TONNE_HA","A","2000",4.89782788422249,
"USA","CROPYIELD","RICE","TONNE_HA","A","2001",5.06812566634338,
"USA","CROPYIELD","RICE","TONNE_HA","A","2002",5.13262274869355,
"USA","CROPYIELD","RICE","TONNE_HA","A","2003",5.20437753982255,
"USA","CROPYIELD","RICE","TONNE_HA","A","2004",5.45419872768828,
"USA","CROPYIELD","RICE","TONNE_HA","A","2005",5.18448109052392,
"USA","CROPYIELD","RICE","TONNE_HA","A","2006",5.34540167002005,
"USA","CROPYIELD","RICE","TONNE_HA","A","2007",5.62813910749182,
"USA","CROPYIELD","RICE","TONNE_HA","A","2008",5.33249692939674,
"USA","CROPYIELD","RICE","TONNE_HA","A","2009",5.53374808437259,
"USA","CROPYIELD","RICE","TONNE_HA","A","2010",5.23880504939685,
"USA","CROPYIELD","RICE","TONNE_HA","A","2011",5.50543283802701,
"USA","CROPYIELD","RICE","TONNE_HA","A","2012",5.80716218148255,
"USA","CROPYIELD","RICE","TONNE_HA","A","2013",6.00084621023761,
"USA","CROPYIELD","RICE","TONNE_HA","A","2014",5.91605609664321,
"USA","CROPYIELD","RICE","TONNE_HA","A","2015",5.81618696588003,
"USA","CROPYIELD","RICE","TONNE_HA","A","2016",5.6394404079486,
"USA","CROPYIELD","RICE","TONNE_HA","A","2017",5.84313242015909,
"USA","CROPYIELD","RICE","TONNE_HA","A","2018",5.87073069301393,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.65687878700237,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.30389472873197,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.64167924356507,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.57037437681015,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.52575783066719,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.41024894248925,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.4388478953183,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.65741681401263,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.90346153688685,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.86883424880272,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.82204991820573,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.70034012539155,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.377313264129,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.96997893285721,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.90259524025777,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.8256568331098,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.60385851856405,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.72568298606798,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.0172834018332,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.98927616256223,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.11817455434892,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.94172205668622,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.103513271747,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.16960191143952,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.93647632144625,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.93178800030656,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.53877134875097,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.16760296481034,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.19488281200529,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1990",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1991",0.699999943800006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1992",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1993",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1994",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1995",0.699999942362006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1996",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1997",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1998",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1999",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2000",0.699999957110004,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2001",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2002",0.699999947539005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2003",0.699999946913005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2004",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2005",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2006",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2007",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2008",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2009",0.699999945885005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2010",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2011",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2012",0.699999941438006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2013",0.699999939098006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2014",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2015",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2016",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2017",0.73381230203348,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2018",0.743660994162355,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.63131313125999,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.08097165985651,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1992",0.994047618993829,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1993",0.810358565672481,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1994",0.799552071578998,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.892325996377613,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.3089074154757,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.802424242326979,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.884749708929579,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.07142857135048,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.918984280420921,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.11056644874125,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.07439198847823,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.45210166170811,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.30099999993495,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.50561097247471,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.50672645731465,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.27417582410581,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.10327706046641,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.8736842104277,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.5499999999225,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.37499999993125,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.72852058964268,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.67768174877083,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.9499999999525,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.39999999993,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.099999999945,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.29999999992435,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.31755546882978,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1990",2.48752136558807,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1991",2.75116278886847,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1992",3.53475177054273,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1993",2.95285714074796,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1994",2.93049645182234,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1995",3.42228260702064,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1996",3.47409326244866,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1997",3.64177777653788,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1998",3.24774681009155,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1999",3.89847856020108,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2000",3.2507667883391,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2001",3.87604512093969,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2002",3.90999999684677,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2003",3.67097744270387,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2004",4.26004727895958,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2005",4.08855345657739,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2006",4.80224851786849,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2007",4.46213851522473,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2008",4.66338797559378,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2009",4.61923896264879,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2010",3.91953639153955,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2011",4.61813519634105,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2012",4.52948173129589,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2013",4.56888697710207,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2014",4.41776315621067,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2015",4.56061908660334,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2016",4.6015902532317,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2017",4.52665749868483,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2018",4.57370208531652,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.89736977820359,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.1808069792327,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.32735739226246,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.02390355431254,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.16720501610931,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.9343198864396,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.24269005844831,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.60885353618176,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.3028143274433,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.42857142853288,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.49063670408098,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.23534570965889,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.03322314046226,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.53931996508214,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.63062469090769,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.53074758837358,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.62599277973599,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.83131278138498,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.97733711043491,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.76101591178822,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.51028078701061,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.13331892819504,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.53164556954014,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.52054794513642,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.64258555128056,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.58581235692023,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.30755395677504,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.78298195111676,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.8142045358597,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1990",1.71119447904044,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1991",1.78035505265528,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1992",1.8020141865233,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1993",1.83922975078218,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1994",1.70028290123646,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1995",1.77918728083953,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1996",1.855187736193,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1997",1.83787391599106,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1998",1.96764299285826,
"BGD","CROPYIELD","RICE","TONNE_HA","A","1999",2.15418621589322,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2000",2.26370805649608,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2001",2.29774395380523,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2002",2.31194357767331,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2003",2.38459451675805,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2004",2.35700243923937,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2005",2.50790272629897,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2006",2.53446611472339,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2007",2.55589753423707,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2008",2.79923068657417,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2009",2.79194121268334,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2010",2.87668184194247,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2011",2.93761246515549,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2012",2.94726331792323,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2013",3.00919248740844,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2014",3.03785416622425,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2015",3.05393519081969,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2016",3.06344913188791,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2017",3.12477116930366,
"BGD","CROPYIELD","RICE","TONNE_HA","A","2018",3.1695655611024,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.50337837812443,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.67612691022081,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.85217391272136,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.84615392436637,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.83902438994487,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.94835680720683,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.95292439344466,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.05367231609411,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.2397515525168,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.16271604465955,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.21035092898282,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.16429495444188,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.1644204848835,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.13271524086023,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.95268549141925,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.74778351274598,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.53444676377151,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.84711779402328,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.17525773139813,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.15154586868942,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.39594850251001,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.60118862785887,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.77891904306362,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.01381310924321,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.80064518757403,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.81249999941406,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.81632653003748,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.88375952060315,
"BGD","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.92789354271574,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1990",1.27717703346227,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1991",1.58270321357319,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1992",1.46705678561036,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1993",1.51311288892134,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1994",1.60564791615564,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1995",1.76417525769062,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1996",1.74082319436343,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1997",1.82630223234613,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1998",1.74521698978931,
"BRA","CROPYIELD","RICE","TONNE_HA","A","1999",2.04820555492437,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2000",2.11216771818379,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2001",2.17287019653039,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2002",2.24429991296297,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2003",2.21261981726209,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2004",2.41163309975888,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2005",2.31890713273424,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2006",2.64124727129051,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2007",2.59311586271671,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2008",2.85576348080758,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2009",2.94592643509983,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2010",2.86798756023755,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2011",3.282242314531,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2012",3.25036469265874,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2013",3.34947324540134,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2014",3.47367693721974,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2015",3.68831336309144,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2016",3.5909811732448,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2017",3.65900417124113,
"BRA","CROPYIELD","RICE","TONNE_HA","A","2018",3.7040960441465,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.15396904135942,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.46416040092911,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1992",1.42798774252155,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1993",1.47264021877752,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.55192878326766,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.54325955718881,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.80934065924124,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.63534822591095,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.61107168192966,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.96959999984243,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.61913696044849,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.94849537025761,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.51956947154992,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.49756493496357,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.08342284274674,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.97456549376962,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.59306803584127,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.2102702701508,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.47935973030837,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.04069050546483,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.77308222311561,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.66495086557487,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.31623479628153,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.58733031662501,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.20881834207376,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.22725434685697,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.98296261225826,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.61194802968747,
"BRA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.61620554848421,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1990",2.77357574917098,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1991",2.62333337532259,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1992",2.82389944032006,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1993",3.04137929985731,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1994",2.9440790692303,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1995",2.89117646208478,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1996",3.21874998994141,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1997",2.81322956103802,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1998",2.62921347329883,
"CHL","CROPYIELD","RICE","TONNE_HA","A","1999",2.79272106943727,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2000",3.52412013935996,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2001",3.37205939707567,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2002",3.41066795656904,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2003",3.36022688303111,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2004",3.22445378128541,
"CHL","CROPYIELD","RICE","TONNE_HA","A","2005",3.1442560227357,
